"filename", "language", "Python", "Markdown", "JSON", "comment", "blank", "total"
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\04_metadata.json", "JSON", 0, 0, -332, 0, 0, -332
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\05_qdrant_points.json", "JSON", 0, 0, -1791792, 0, 0, -1791792
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\05_qdrant_points.md", "Markdown", 0, -18666, 0, 0, -1735, -20401
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\full_text.md", "Markdown", 0, -11660, 0, 0, -1859, -13519
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\00_summary.json", "JSON", 0, 0, -43, 0, 0, -43
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\01_pages.md", "Markdown", 0, -1349, 0, 0, -275, -1624
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\02_tables.md", "Markdown", 0, -43, 0, 0, -10, -53
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\03_chunks.md", "Markdown", 0, -974, 0, 0, -296, -1270
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\04_metadata.json", "JSON", 0, 0, -79, 0, 0, -79
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\05_qdrant_points.json", "JSON", 0, 0, -232911, 0, 0, -232911
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\05_qdrant_points.md", "Markdown", 0, -2431, 0, 0, -229, -2660
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\achieving_green_steel_roadmap\full_text.md", "Markdown", 0, -1284, 0, 0, -210, -1494
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\act4earth_policybrief_sustainable_consumption_lifestyles\00_summary.json", "JSON", 0, 0, -29, 0, 0, -29
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\act4earth_policybrief_sustainable_consumption_lifestyles\01_pages.md", "Markdown", 0, -584, 0, 0, -116, -700
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\act4earth_policybrief_sustainable_consumption_lifestyles\02_tables.md", "Markdown", 0, -89, 0, 0, -12, -101
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\act4earth_policybrief_sustainable_consumption_lifestyles\03_chunks.md", "Markdown", 0, -399, 0, 0, -118, -517
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\act4earth_policybrief_sustainable_consumption_lifestyles\04_metadata.json", "JSON", 0, 0, -46, 0, 0, -46
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v5results\act4earth_policybrief_sustainable_consumption_lifestyles\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\thematic_areas_test\README.md", "Markdown", 0, -42, 0, 0, -14, -56
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\thematic_areas_test\__init__.py", "Python", 0, 0, 0, 0, -1, -1
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\thematic_areas_test\run.py", "Python", -632, 0, 0, -119, -92, -843
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\main.py", "Python", -10, 0, 0, -2, -3, -15
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\observability\tracing.py", "Python", -106, 0, 0, 0, -29, -135
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\rag.py", "Python", -390, 0, 0, -25, -64, -479
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\citations.py", "Python", -62, 0, 0, -4, -17, -83
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\context_builder.py", "Python", -188, 0, 0, -10, -42, -240
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\drupal_router.py", "Python", -190, 0, 0, -13, -35, -238
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\hybrid_search.py", "Python", -95, 0, 0, -8, -23, -126
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\query_processor.py", "Python", -119, 0, 0, -6, -23, -148
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\reranker.py", "Python", -145, 0, 0, -4, -36, -185
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\retrieval\source_locator.py", "Python", -85, 0, 0, -15, -17, -117
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\schemas\__init__.py", "Python", -30, 0, 0, 0, -2, -32
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\schemas\ingest.py", "Python", -62, 0, 0, -1, -29, -92
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\schemas\query.py", "Python", -52, 0, 0, -4, -21, -77
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\workers\scheduler.py", "Python", -49, 0, 0, -14, -11, -74
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\workers\tasks.py", "Python", -97, 0, 0, 0, -38, -135
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_chunk_classify.py", "Python", 58, 0, 0, 3, 17, 78
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_chunk_heading.py", "Python", 26, 0, 0, 3, 29, 58
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_chunk_overlap.py", "Python", 19, 0, 0, 1, 12, 32
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_chunk_parent.py", "Python", 19, 0, 0, 1, 8, 28
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_counting.py", "Python", 115, 0, 0, 27, 48, 190
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_hybrid_filter.py", "Python", 10, 0, 0, 1, 7, 18
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_router.py", "Python", 180, 0, 0, 31, 67, 278
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\tests\test_text_normalize.py", "Python", 142, 0, 0, 8, 68, 218
"Total", "-", -7402, -577488, -21225078, -100134, -92590, -22002692
